product_key,product_name,brand_key,category,subcategory,color
1843,Litware Washer & Dryer 25.5in M350 Green,5,Home Appliances,Washers & Dryers,Green
1844,Litware Washer & Dryer 24in M260 Green,5,Home Appliances,Washers & Dryers,Green
1845,Litware Washer & Dryer 21in E214 Green,5,Home Appliances,Washers & Dryers,Green
1846,Litware Washer & Dryer 15.5in E150 Green,5,Home Appliances,Washers & Dryers,Green
1847,NT Washer & Dryer 27in L2700 White,6,Home Appliances,Washers & Dryers,White
1848,NT Washer & Dryer 25.5in M2550 White,6,Home Appliances,Washers & Dryers,White
1849,NT Washer & Dryer 24in M2400 White,6,Home Appliances,Washers & Dryers,White
1850,NT Washer & Dryer 21in E2100 White,6,Home Appliances,Washers & Dryers,White
1851,NT Washer & Dryer 15.5in E1550 White,6,Home Appliances,Washers & Dryers,White
1852,NT Washer & Dryer 27in L2700 Silver,6,Home Appliances,Washers & Dryers,Silver
1853,NT Washer & Dryer 25.5in M2550 Silver,6,Home Appliances,Washers & Dryers,Silver
1854,NT Washer & Dryer 24in M2400 Silver,6,Home Appliances,Washers & Dryers,Silver
1855,NT Washer & Dryer 21in E2100 Silver,6,Home Appliances,Washers & Dryers,Silver
1856,NT Washer & Dryer 15.5in E1550 Silver,6,Home Appliances,Washers & Dryers,Silver
1857,NT Washer & Dryer 27in L2700 Blue,6,Home Appliances,Washers & Dryers,Blue
1858,NT Washer & Dryer 25.5in M2550 Blue,6,Home Appliances,Washers & Dryers,Blue
1859,NT Washer & Dryer 24in M2400 Blue,6,Home Appliances,Washers & Dryers,Blue
1860,NT Washer & Dryer 21in E2100 Blue,6,Home Appliances,Washers & Dryers,Blue
1861,NT Washer & Dryer 15.5in E1550 Blue,6,Home Appliances,Washers & Dryers,Blue
1862,NT Washer & Dryer 27in L2700 Green,6,Home Appliances,Washers & Dryers,Green
1863,NT Washer & Dryer 25.5in M2550 Green,6,Home Appliances,Washers & Dryers,Green
1864,NT Washer & Dryer 24in M2400 Green,6,Home Appliances,Washers & Dryers,Green
1865,NT Washer & Dryer 21in E2100 Green,6,Home Appliances,Washers & Dryers,Green
1866,NT Washer & Dryer 15.5in E1550 Green,6,Home Appliances,Washers & Dryers,Green
1867,Contoso Washer & Dryer 27in L270 White,3,Home Appliances,Washers & Dryers,White
1868,Contoso Washer & Dryer 25.5in M255 White,3,Home Appliances,Washers & Dryers,White
1869,Contoso Washer & Dryer 24in M240 White,3,Home Appliances,Washers & Dryers,White
1870,Contoso Washer & Dryer 21in E210 White,3,Home Appliances,Washers & Dryers,White
1871,Contoso Washer & Dryer 15.5in E155 White,3,Home Appliances,Washers & Dryers,White
1872,Contoso Washer & Dryer 27in L270 Silver,3,Home Appliances,Washers & Dryers,Silver
1873,Contoso Washer & Dryer 25.5in M255 Silver,3,Home Appliances,Washers & Dryers,Silver
1874,Contoso Washer & Dryer 24in M240 Silver,3,Home Appliances,Washers & Dryers,Silver
1875,Contoso Washer & Dryer 21in E210 Silver,3,Home Appliances,Washers & Dryers,Silver
1876,Contoso Washer & Dryer 15.5in E155 Silver,3,Home Appliances,Washers & Dryers,Silver
1877,Contoso Washer & Dryer 27in L270 Blue,3,Home Appliances,Washers & Dryers,Blue
1878,Contoso Washer & Dryer 25.5in M255 Blue,3,Home Appliances,Washers & Dryers,Blue
1879,Contoso Washer & Dryer 24in M240 Blue,3,Home Appliances,Washers & Dryers,Blue
1880,Contoso Washer & Dryer 21in E210 Blue,3,Home Appliances,Washers & Dryers,Blue
1881,Contoso Washer & Dryer 15.5in E155 Blue,3,Home Appliances,Washers & Dryers,Blue
1882,Contoso Washer & Dryer 27in L270 Green,3,Home Appliances,Washers & Dryers,Green
1883,Contoso Washer & Dryer 25.5in M255 Green,3,Home Appliances,Washers & Dryers,Green
1884,Contoso Washer & Dryer 24in M240 Green,3,Home Appliances,Washers & Dryers,Green
1885,Contoso Washer & Dryer 21in E210 Green,3,Home Appliances,Washers & Dryers,Green
1886,Contoso Washer & Dryer 15.5in E155 Green,3,Home Appliances,Washers & Dryers,Green
1887,Contoso Washer & Dryer 27in L270 Red,3,Home Appliances,Washers & Dryers,Red
1888,Contoso Washer & Dryer 25.5in M255 Red,3,Home Appliances,Washers & Dryers,Red
1889,Contoso Washer & Dryer 24in M240 Red,3,Home Appliances,Washers & Dryers,Red
1890,Contoso Washer & Dryer 21in E210 Red,3,Home Appliances,Washers & Dryers,Red
1891,Contoso Washer & Dryer 15.5in E155 Red,3,Home Appliances,Washers & Dryers,Red
1892,Contoso Washer & Dryer 27in L270 Pink,3,Home Appliances,Washers & Dryers,Pink
1893,Contoso Washer & Dryer 25.5in M255 Pink,3,Home Appliances,Washers & Dryers,Pink
1894,Contoso Washer & Dryer 24in M240 Pink,3,Home Appliances,Washers & Dryers,Pink
1895,Contoso Washer & Dryer 21in E210 Pink,3,Home Appliances,Washers & Dryers,Pink
1896,Contoso Washer & Dryer 15.5in E155 Pink,3,Home Appliances,Washers & Dryers,Pink
1897,Fabrikam Refrigerator 24.7CuFt X9800 White,4,Home Appliances,Refrigerators,White
1898,Fabrikam Refrigerator 19CuFt M7600 White,4,Home Appliances,Refrigerators,White
1899,Fabrikam Refrigerator 9.7CuFt M5600 White,4,Home Appliances,Refrigerators,White
1900,Fabrikam Refrigerator 4.6CuFt E2800 White,4,Home Appliances,Refrigerators,White
1901,Fabrikam Refrigerator 3.2CuFt E1600 White,4,Home Appliances,Refrigerators,White
1902,Fabrikam Refrigerator 1.7CuFt E1200 White,4,Home Appliances,Refrigerators,White
1903,Fabrikam Refrigerator 24.7CuFt X9800 Brown,4,Home Appliances,Refrigerators,Brown
1904,Fabrikam Refrigerator 19CuFt M7600 Brown,4,Home Appliances,Refrigerators,Brown
1905,Fabrikam Refrigerator 9.7CuFt M5600 Brown,4,Home Appliances,Refrigerators,Brown
1906,Fabrikam Refrigerator 4.6CuFt E2800 Brown,4,Home Appliances,Refrigerators,Brown
1907,Fabrikam Refrigerator 3.2CuFt E1600 Brown,4,Home Appliances,Refrigerators,Brown
1908,Fabrikam Refrigerator 1.7CuFt E1200 Brown,4,Home Appliances,Refrigerators,Brown
1909,Fabrikam Refrigerator 24.7CuFt X9800 Silver,4,Home Appliances,Refrigerators,Silver
1910,Fabrikam Refrigerator 19CuFt M7600 Silver,4,Home Appliances,Refrigerators,Silver
1911,Fabrikam Refrigerator 9.7CuFt M5600 Silver,4,Home Appliances,Refrigerators,Silver
1912,Fabrikam Refrigerator 4.6CuFt E2800 Silver,4,Home Appliances,Refrigerators,Silver
1913,Fabrikam Refrigerator 3.2CuFt E1600 Silver,4,Home Appliances,Refrigerators,Silver
1914,Fabrikam Refrigerator 1.7CuFt E1200 Silver,4,Home Appliances,Refrigerators,Silver
1915,Fabrikam Refrigerator 24.7CuFt X9800 Green,4,Home Appliances,Refrigerators,Green
1916,Fabrikam Refrigerator 19CuFt M7600 Green,4,Home Appliances,Refrigerators,Green
1917,Fabrikam Refrigerator 9.7CuFt M5600 Green,4,Home Appliances,Refrigerators,Green
1918,Fabrikam Refrigerator 4.6CuFt E2800 Green,4,Home Appliances,Refrigerators,Green
1919,Fabrikam Refrigerator 3.2CuFt E1600 Green,4,Home Appliances,Refrigerators,Green
1920,Fabrikam Refrigerator 1.7CuFt E1200 Green,4,Home Appliances,Refrigerators,Green
1921,Fabrikam Refrigerator 24.7CuFt X9800 Blue,4,Home Appliances,Refrigerators,Blue
1922,Fabrikam Refrigerator 19CuFt M7600 Blue,4,Home Appliances,Refrigerators,Blue
1923,Fabrikam Refrigerator 9.7CuFt M5600 Blue,4,Home Appliances,Refrigerators,Blue
1924,Fabrikam Refrigerator 4.6CuFt E2800 Blue,4,Home Appliances,Refrigerators,Blue
1925,Fabrikam Refrigerator 3.2CuFt E1600 Blue,4,Home Appliances,Refrigerators,Blue
1926,Fabrikam Refrigerator 1.7CuFt E1200 Blue,4,Home Appliances,Refrigerators,Blue
1927,Fabrikam Refrigerator 24.7CuFt X9800 Grey,4,Home Appliances,Refrigerators,Grey
1928,Fabrikam Refrigerator 19CuFt M7600 Grey,4,Home Appliances,Refrigerators,Grey
1929,Fabrikam Refrigerator 9.7CuFt M5600 Grey,4,Home Appliances,Refrigerators,Grey
1930,Fabrikam Refrigerator 4.6CuFt E2800 Grey,4,Home Appliances,Refrigerators,Grey
1931,Fabrikam Refrigerator 3.2CuFt E1600 Grey,4,Home Appliances,Refrigerators,Grey
1932,Fabrikam Refrigerator 1.7CuFt E1200 Grey,4,Home Appliances,Refrigerators,Grey
1933,Fabrikam Refrigerator 24.7CuFt X9800 Orange,4,Home Appliances,Refrigerators,Orange
1934,Fabrikam Refrigerator 19CuFt M7600 Orange,4,Home Appliances,Refrigerators,Orange
1935,Fabrikam Refrigerator 9.7CuFt M5600 Orange,4,Home Appliances,Refrigerators,Orange
1936,Fabrikam Refrigerator 4.6CuFt E2800 Orange,4,Home Appliances,Refrigerators,Orange
1937,Fabrikam Refrigerator 3.2CuFt E1600 Orange,4,Home Appliances,Refrigerators,Orange
1938,Fabrikam Refrigerator 1.7CuFt E1200 Orange,4,Home Appliances,Refrigerators,Orange
1939,Litware Refrigerator 24.7CuFt X980 White,5,Home Appliances,Refrigerators,White
1940,Litware Refrigerator 19CuFt M760 White,5,Home Appliances,Refrigerators,White
1941,Litware Refrigerator 9.7CuFt M560 White,5,Home Appliances,Refrigerators,White
1942,Litware Refrigerator 4.6CuFt E280 White,5,Home Appliances,Refrigerators,White
1943,Litware Refrigerator 3.2CuFt E160 White,5,Home Appliances,Refrigerators,White
1944,Litware Refrigerator 1.7CuFt E120 White,5,Home Appliances,Refrigerators,White
1945,Litware Refrigerator 24.7CuFt X980 Brown,5,Home Appliances,Refrigerators,Brown
1946,Litware Refrigerator 19CuFt M760 Brown,5,Home Appliances,Refrigerators,Brown
1947,Litware Refrigerator 9.7CuFt M560 Brown,5,Home Appliances,Refrigerators,Brown
1948,Litware Refrigerator 4.6CuFt E280 Brown,5,Home Appliances,Refrigerators,Brown
1949,Litware Refrigerator 3.2CuFt E160 Brown,5,Home Appliances,Refrigerators,Brown
1950,Litware Refrigerator 1.7CuFt E120 Brown,5,Home Appliances,Refrigerators,Brown
1951,Litware Refrigerator 24.7CuFt X980 Silver,5,Home Appliances,Refrigerators,Silver
1952,Litware Refrigerator 19CuFt M760 Silver,5,Home Appliances,Refrigerators,Silver
1953,Litware Refrigerator 9.7CuFt M560 Silver,5,Home Appliances,Refrigerators,Silver
1954,Litware Refrigerator 4.6CuFt E280 Silver,5,Home Appliances,Refrigerators,Silver
1955,Litware Refrigerator 3.2CuFt E160 Silver,5,Home Appliances,Refrigerators,Silver
1956,Litware Refrigerator 1.7CuFt E120 Silver,5,Home Appliances,Refrigerators,Silver
1957,Litware Refrigerator 24.7CuFt X980 Green,5,Home Appliances,Refrigerators,Green
1958,Litware Refrigerator 19CuFt M760 Green,5,Home Appliances,Refrigerators,Green
1959,Litware Refrigerator 9.7CuFt M560 Green,5,Home Appliances,Refrigerators,Green
1960,Litware Refrigerator 4.6CuFt E280 Green,5,Home Appliances,Refrigerators,Green
1961,Litware Refrigerator 3.2CuFt E160 Green,5,Home Appliances,Refrigerators,Green
1962,Litware Refrigerator 1.7CuFt E120 Green,5,Home Appliances,Refrigerators,Green
1963,Litware Refrigerator 24.7CuFt X980 Blue,5,Home Appliances,Refrigerators,Blue
1964,Litware Refrigerator 19CuFt M760 Blue,5,Home Appliances,Refrigerators,Blue
1965,Litware Refrigerator 9.7CuFt M560 Blue,5,Home Appliances,Refrigerators,Blue
1966,Litware Refrigerator 4.6CuFt E280 Blue,5,Home Appliances,Refrigerators,Blue
1967,Litware Refrigerator 3.2CuFt E160 Blue,5,Home Appliances,Refrigerators,Blue
1968,Litware Refrigerator 1.7CuFt E120 Blue,5,Home Appliances,Refrigerators,Blue
1969,Litware Refrigerator 24.7CuFt X980 Grey,5,Home Appliances,Refrigerators,Grey
1970,Litware Refrigerator 19CuFt M760 Grey,5,Home Appliances,Refrigerators,Grey
1971,Litware Refrigerator 9.7CuFt M560 Grey,5,Home Appliances,Refrigerators,Grey
1972,Litware Refrigerator 4.6CuFt E280 Grey,5,Home Appliances,Refrigerators,Grey
1973,Litware Refrigerator 3.2CuFt E160 Grey,5,Home Appliances,Refrigerators,Grey
1974,Litware Refrigerator 1.7CuFt E120 Grey,5,Home Appliances,Refrigerators,Grey
1975,Litware Refrigerator L1200 Orange,5,Home Appliances,Refrigerators,Orange
1976,Litware Refrigerator 19CuFt M760 Orange,5,Home Appliances,Refrigerators,Orange
1977,Litware Refrigerator 9.7CuFt M560 Orange,5,Home Appliances,Refrigerators,Orange
1978,Litware Refrigerator 4.6CuFt E280 Orange,5,Home Appliances,Refrigerators,Orange
1979,Litware Refrigerator 3.2CuFt E160 Orange,5,Home Appliances,Refrigerators,Orange
1980,Litware Refrigerator 1.7CuFt E120 Orange,5,Home Appliances,Refrigerators,Orange
1981,Litware Refrigerator 19CuFt M760 Red,5,Home Appliances,Refrigerators,Red
1982,Litware Refrigerator 9.7CuFt M560 Red,5,Home Appliances,Refrigerators,Red
1983,Fabrikam Microwave 1.5CuFt X1100 White,4,Home Appliances,Microwaves,White
1984,Fabrikam Microwave 2.2CuFt M1250 White,4,Home Appliances,Microwaves,White
1985,Fabrikam Microwave 1.6CuFt M1250 White,4,Home Appliances,Microwaves,White
1986,Fabrikam Microwave 1.0CuFt E1100 White,4,Home Appliances,Microwaves,White
1987,Fabrikam Microwave 0.9CuFt E0900 White,4,Home Appliances,Microwaves,White
1988,Fabrikam Microwave 0.8CuFt E0800 White,4,Home Appliances,Microwaves,White
1989,Fabrikam Microwave 1.5CuFt X1100 Silver,4,Home Appliances,Microwaves,Silver
1990,Fabrikam Microwave 2.2CuFt M1250 Silver,4,Home Appliances,Microwaves,Silver
1991,Fabrikam Microwave 1.6CuFt M1250 Silver,4,Home Appliances,Microwaves,Silver
1992,Fabrikam Microwave 1.0CuFt E1100 Silver,4,Home Appliances,Microwaves,Silver
1993,Fabrikam Microwave 0.9CuFt E0900 Silver,4,Home Appliances,Microwaves,Silver
1994,Fabrikam Microwave 0.8CuFt E0800 Silver,4,Home Appliances,Microwaves,Silver
1995,Fabrikam Microwave 1.5CuFt X1100 Grey,4,Home Appliances,Microwaves,Grey
1996,Fabrikam Microwave 2.2CuFt M1250 Grey,4,Home Appliances,Microwaves,Grey
1997,Fabrikam Microwave 1.6CuFt M1250 Grey,4,Home Appliances,Microwaves,Grey
1998,Fabrikam Microwave 1.0CuFt E1100 Grey,4,Home Appliances,Microwaves,Grey
1999,Fabrikam Microwave 0.9CuFt E0900 Grey,4,Home Appliances,Microwaves,Grey
2000,Fabrikam Microwave 0.8CuFt E0800 Grey,4,Home Appliances,Microwaves,Grey
2001,Fabrikam Microwave 1.5CuFt X1100 Red,4,Home Appliances,Microwaves,Red
2002,Fabrikam Microwave 2.2CuFt M1250 Red,4,Home Appliances,Microwaves,Red
2003,Fabrikam Microwave 1.6CuFt M1250 Red,4,Home Appliances,Microwaves,Red
2004,Fabrikam Microwave 1.0CuFt E1100 Red,4,Home Appliances,Microwaves,Red
2005,Fabrikam Microwave 0.9CuFt E0900 Red,4,Home Appliances,Microwaves,Red
2006,Fabrikam Microwave 0.8CuFt E0800 Red,4,Home Appliances,Microwaves,Red
2007,Fabrikam Microwave 1.5CuFt X1100 Black,4,Home Appliances,Microwaves,Black
2008,Fabrikam Microwave 2.2CuFt M1250 Black,4,Home Appliances,Microwaves,Black
2009,Fabrikam Microwave 1.6CuFt M1250 Black,4,Home Appliances,Microwaves,Black
2010,Fabrikam Microwave 1.0CuFt E1100 Black,4,Home Appliances,Microwaves,Black
2011,Fabrikam Microwave 0.9CuFt E0900 Black,4,Home Appliances,Microwaves,Black
2012,Fabrikam Microwave 0.8CuFt E0800 Black,4,Home Appliances,Microwaves,Black
2013,Fabrikam Microwave 1.5CuFt X1100 Blue,4,Home Appliances,Microwaves,Blue
2014,Fabrikam Microwave 2.2CuFt M1250 Blue,4,Home Appliances,Microwaves,Blue
2015,Fabrikam Microwave 1.6CuFt M1250 Blue,4,Home Appliances,Microwaves,Blue
2016,Fabrikam Microwave 1.0CuFt E1100 Blue,4,Home Appliances,Microwaves,Blue
2017,Fabrikam Microwave 0.9CuFt E0900 Blue,4,Home Appliances,Microwaves,Blue
2018,Fabrikam Microwave 0.8CuFt E0800 Blue,4,Home Appliances,Microwaves,Blue
2019,Litware Microwave 1.5CuFt X110 White,5,Home Appliances,Microwaves,White
2020,Litware Microwave 2.2CuFt M125 White,5,Home Appliances,Microwaves,White
2021,Litware Microwave 1.6CuFt M125 White,5,Home Appliances,Microwaves,White
2022,Litware Microwave 1.0CuFt E110 White,5,Home Appliances,Microwaves,White
2023,Litware Microwave 0.9CuFt E090 White,5,Home Appliances,Microwaves,White
2024,Litware Microwave 0.8CuFt E080 White,5,Home Appliances,Microwaves,White
2025,Litware Microwave 1.5CuFt X110 Silver,5,Home Appliances,Microwaves,Silver
2026,Litware Microwave 2.2CuFt M125 Silver,5,Home Appliances,Microwaves,Silver
2027,Litware Microwave 1.6CuFt M125 Silver,5,Home Appliances,Microwaves,Silver
2028,Litware Microwave 1.0CuFt E110 Silver,5,Home Appliances,Microwaves,Silver
2029,Litware Microwave 0.9CuFt E090 Silver,5,Home Appliances,Microwaves,Silver
2030,Litware Microwave 0.8CuFt E080 Silver,5,Home Appliances,Microwaves,Silver
2031,Litware Microwave 1.5CuFt X110 Grey,5,Home Appliances,Microwaves,Grey
2032,Litware Microwave 2.2CuFt M125 Grey,5,Home Appliances,Microwaves,Grey
2033,Litware Microwave 1.6CuFt M125 Grey,5,Home Appliances,Microwaves,Grey
2034,Litware Microwave 1.0CuFt E110 Grey,5,Home Appliances,Microwaves,Grey
2035,Litware Microwave 0.9CuFt E090 Grey,5,Home Appliances,Microwaves,Grey
2036,Litware Microwave 0.8CuFt E080 Grey,5,Home Appliances,Microwaves,Grey
2037,Litware Microwave 1.5CuFt X110 Red,5,Home Appliances,Microwaves,Red
2038,Litware Microwave 2.2CuFt M125 Red,5,Home Appliances,Microwaves,Red
2039,Litware Microwave 1.6CuFt M125 Red,5,Home Appliances,Microwaves,Red
2040,Litware Microwave 1.0CuFt E110 Red,5,Home Appliances,Microwaves,Red
2041,Litware Microwave 0.9CuFt E090 Red,5,Home Appliances,Microwaves,Red
2042,Litware Microwave 0.8CuFt E080 Red,5,Home Appliances,Microwaves,Red
2043,Litware Microwave 1.5CuFt X110 Black,5,Home Appliances,Microwaves,Black
2044,Litware Microwave 2.2CuFt M125 Black,5,Home Appliances,Microwaves,Black
2045,Litware Microwave 1.6CuFt M125 Black,5,Home Appliances,Microwaves,Black
2046,Litware Microwave 1.0CuFt E110 Black,5,Home Appliances,Microwaves,Black
2047,Litware Microwave 0.9CuFt E090 Black,5,Home Appliances,Microwaves,Black
2048,Litware Microwave 0.8CuFt E080 Black,5,Home Appliances,Microwaves,Black
2049,Litware Microwave 1.5CuFt X110 Blue,5,Home Appliances,Microwaves,Blue
2050,Litware Microwave 2.2CuFt M125 Blue,5,Home Appliances,Microwaves,Blue
2051,Litware Microwave 1.6CuFt M125 Blue,5,Home Appliances,Microwaves,Blue
2052,Litware Microwave 1.0CuFt E110 Blue,5,Home Appliances,Microwaves,Blue
2053,Litware Microwave 0.9CuFt E090 Blue,5,Home Appliances,Microwaves,Blue
2054,Litware Microwave 0.8CuFt E080 Blue,5,Home Appliances,Microwaves,Blue
2055,Contoso Microwave 1.5CuFt X0110 White,3,Home Appliances,Microwaves,White
2056,Contoso Microwave 2.2CuFt M0125 White,3,Home Appliances,Microwaves,White
2057,Contoso Microwave 1.6CuFt M0125 White,3,Home Appliances,Microwaves,White
2058,Contoso Microwave 1.0CuFt E0110 White,3,Home Appliances,Microwaves,White
2059,Contoso Microwave 0.9CuFt E0090 White,3,Home Appliances,Microwaves,White
2060,Contoso Microwave 0.8CuFt E0080 White,3,Home Appliances,Microwaves,White
2061,Contoso Microwave 1.5CuFt X0110 Silver,3,Home Appliances,Microwaves,Silver
2062,Contoso Microwave 2.2CuFt M0125 Silver,3,Home Appliances,Microwaves,Silver
2063,Contoso Microwave 1.6CuFt M0125 Silver,3,Home Appliances,Microwaves,Silver
2064,Contoso Microwave 1.0CuFt E0110 Silver,3,Home Appliances,Microwaves,Silver
2065,Contoso Microwave 0.9CuFt E0090 Silver,3,Home Appliances,Microwaves,Silver
2066,Contoso Microwave 0.8CuFt E0080 Silver,3,Home Appliances,Microwaves,Silver
2067,Contoso Microwave 1.5CuFt X0110 Grey,3,Home Appliances,Microwaves,Grey
2068,Contoso Microwave 2.2CuFt M0125 Grey,3,Home Appliances,Microwaves,Grey
2069,Contoso Microwave 2.2CuFt M0126 Grey,3,Home Appliances,Microwaves,Grey
2070,Contoso Microwave 1.0CuFt E0110 Grey,3,Home Appliances,Microwaves,Grey
2071,Contoso Microwave 0.9CuFt E0090 Grey,3,Home Appliances,Microwaves,Grey
2072,Contoso Microwave 0.8CuFt E0080 Grey,3,Home Appliances,Microwaves,Grey
2073,Contoso Microwave 1.5CuFt X0110 Red,3,Home Appliances,Microwaves,Red
2074,Contoso Microwave 2.2CuFt M0125 Red,3,Home Appliances,Microwaves,Red
2075,Contoso Microwave 1.6CuFt M0125 Red,3,Home Appliances,Microwaves,Red
2076,Contoso Microwave 1.0CuFt E0110 Red,3,Home Appliances,Microwaves,Red
2077,Contoso Microwave 0.9CuFt E0090 Red,3,Home Appliances,Microwaves,Red
2078,Contoso Microwave 0.8CuFt E0080 Red,3,Home Appliances,Microwaves,Red
2079,Contoso Microwave 1.5CuFt X0110 Black,3,Home Appliances,Microwaves,Black
2080,Contoso Microwave 2.2CuFt M0125 Black,3,Home Appliances,Microwaves,Black
2081,Contoso Microwave 1.6CuFt M0125 Black,3,Home Appliances,Microwaves,Black
2082,Contoso Microwave 1.0CuFt E0110 Black,3,Home Appliances,Microwaves,Black
2083,Contoso Microwave 0.9CuFt E0090 Black,3,Home Appliances,Microwaves,Black
2084,Contoso Microwave 0.8CuFt E0080 Black,3,Home Appliances,Microwaves,Black
2085,Contoso Water Heater 7.2GPM X1800 White,3,Home Appliances,Water Heaters,White
2086,Contoso Water Heater 4.3GPM M1250 White,3,Home Appliances,Water Heaters,White
2087,Contoso Water Heater 4.0GPM M1250 White,3,Home Appliances,Water Heaters,White
2088,Contoso Water Heater 2.6GPM E0900 White,3,Home Appliances,Water Heaters,White
2089,Contoso Water Heater 1.5GPM E0800 White,3,Home Appliances,Water Heaters,White
2090,Contoso Water Heater 7.2GPM X1800 Blue,3,Home Appliances,Water Heaters,Blue
2091,Contoso Water Heater 4.3GPM M1250 Blue,3,Home Appliances,Water Heaters,Blue
2092,Contoso Water Heater 4.0GPM M1250 Blue,3,Home Appliances,Water Heaters,Blue
2093,Contoso Water Heater 2.6GPM E0900 Blue,3,Home Appliances,Water Heaters,Blue
2094,Contoso Water Heater 1.5GPM E0800 Blue,3,Home Appliances,Water Heaters,Blue
2095,Contoso Water Heater 7.2GPM X1800 Green,3,Home Appliances,Water Heaters,Green
2096,Contoso Water Heater 4.3GPM M1250 Green,3,Home Appliances,Water Heaters,Green
2097,Contoso Water Heater 4.0GPM M1250 Green,3,Home Appliances,Water Heaters,Green
2098,Contoso Water Heater 2.6GPM E0900 Green,3,Home Appliances,Water Heaters,Green
2099,Contoso Water Heater 1.5GPM E0800 Green,3,Home Appliances,Water Heaters,Green
2100,Contoso Water Heater 7.2GPM X1800 Silver,3,Home Appliances,Water Heaters,Silver
2101,Contoso Water Heater 4.3GPM M1250 Silver,3,Home Appliances,Water Heaters,Silver
2102,Contoso Water Heater 4.0GPM M1250 Silver,3,Home Appliances,Water Heaters,Silver
2103,Contoso Water Heater 2.6GPM E0900 Silver,3,Home Appliances,Water Heaters,Silver
2104,Contoso Water Heater 1.5GPM E0800 Silver,3,Home Appliances,Water Heaters,Silver
2105,Contoso Water Heater 7.2GPM X1800 Grey,3,Home Appliances,Water Heaters,Grey
2106,Contoso Water Heater 4.3GPM M1250 Grey,3,Home Appliances,Water Heaters,Grey
2107,Contoso Water Heater 4.0GPM M1250 Grey,3,Home Appliances,Water Heaters,Grey
2108,Contoso Water Heater 2.6GPM E0900 Grey,3,Home Appliances,Water Heaters,Grey
2109,Contoso Water Heater 1.5GPM E0800 Grey,3,Home Appliances,Water Heaters,Grey
2110,Contoso Water Heater 7.2GPM X1800 Red,3,Home Appliances,Water Heaters,Red
2111,Contoso Water Heater 4.3GPM M1250 Red,3,Home Appliances,Water Heaters,Red
2112,Contoso Water Heater 4.0GPM M1250 Red,3,Home Appliances,Water Heaters,Red
2113,Contoso Water Heater 2.6GPM E0900 Red,3,Home Appliances,Water Heaters,Red
2114,Contoso Water Heater 1.5GPM E0800 Red,3,Home Appliances,Water Heaters,Red
2115,Contoso Water Heater 4.3GPM M1250 Yellow,3,Home Appliances,Water Heaters,Yellow
2116,Contoso Coffee Maker Super-Auto 12C X1250 Black,3,Home Appliances,Coffee Machines,Black
2117,Contoso Coffee Maker Auto 10C M1000 Black,3,Home Appliances,Coffee Machines,Black
2118,Contoso Coffee Maker 12C M1000 Black,3,Home Appliances,Coffee Machines,Black
2119,Contoso Coffee Maker Auto 5C E0900 Black,3,Home Appliances,Coffee Machines,Black
2120,Contoso Coffee Maker 5C E0900 Black,3,Home Appliances,Coffee Machines,Black
2121,Contoso Coffee Maker 4C E0800 Black,3,Home Appliances,Coffee Machines,Black
2122,Contoso Coffee Maker Super-Auto 12C X1250 Silver,3,Home Appliances,Coffee Machines,Silver
2123,Contoso Coffee Maker Auto 10C M1000 Silver,3,Home Appliances,Coffee Machines,Silver
2124,Contoso Coffee Maker 12C M1000 Silver,3,Home Appliances,Coffee Machines,Silver
2125,Contoso Coffee Maker Auto 5C E0900 Silver,3,Home Appliances,Coffee Machines,Silver
2126,Contoso Coffee Maker 5C E0900 Silver,3,Home Appliances,Coffee Machines,Silver
2127,Contoso Coffee Maker 4C E0800 Silver,3,Home Appliances,Coffee Machines,Silver
2128,Contoso Coffee Maker Super-Auto 12C X1250 White,3,Home Appliances,Coffee Machines,White
2129,Contoso Coffee Maker Auto 10C M1000 White,3,Home Appliances,Coffee Machines,White
2130,Contoso Coffee Maker 12C M1000 White,3,Home Appliances,Coffee Machines,White
2131,Contoso Coffee Maker Auto 5C E0900 White,3,Home Appliances,Coffee Machines,White
2132,Contoso Coffee Maker 5C E0900 White,3,Home Appliances,Coffee Machines,White
2133,Contoso Coffee Maker 4C E0800 White,3,Home Appliances,Coffee Machines,White
2134,Contoso Coffee Maker Super-Auto 12C X1250 Grey,3,Home Appliances,Coffee Machines,Grey
2135,Contoso Coffee Maker Auto 10C M1000 Grey,3,Home Appliances,Coffee Machines,Grey
2136,Contoso Coffee Maker 12C M1000 Grey,3,Home Appliances,Coffee Machines,Grey
2137,Contoso Coffee Maker Auto 5C E0900 Grey,3,Home Appliances,Coffee Machines,Grey
2138,Contoso Coffee Maker 5C E0900 Grey,3,Home Appliances,Coffee Machines,Grey
2139,Contoso Coffee Maker 4C E0800 Grey,3,Home Appliances,Coffee Machines,Grey
2140,Adventure Works Coffee Maker Super-Auto 12C X125 Black,2,Home Appliances,Coffee Machines,Black
2141,Adventure Works Coffee Maker Auto 10C M100 Black,2,Home Appliances,Coffee Machines,Black
2142,Adventure Works Coffee Maker 12C M100 Black,2,Home Appliances,Coffee Machines,Black
2143,Adventure Works Coffee Maker Auto 5C E090 Black,2,Home Appliances,Coffee Machines,Black
2144,Adventure Works Coffee Maker 5C E090 Black,2,Home Appliances,Coffee Machines,Black
2145,Adventure Works Coffee Maker 4C E080 Black,2,Home Appliances,Coffee Machines,Black
